video_frame,video_time_s,comparison_time_s,policy,source_step,source_time_s,actual_depth_mm,command_depth_mm,wrist_force_n,eta,state,phase,recording_ended
676,22.533333333333335,11.266666666666667,force,1352,11.266666666502715,17.44660511612892,17.408804105520247,0.0024965954944491386,,RETRACT,post_verify_hold,False
676,22.533333333333335,11.266666666666667,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
677,22.566666666666666,11.283333333333333,force,1354,11.28333333316914,17.461521178483963,17.453828782619052,0.004530863370746374,,RETRY,rejoin,False
677,22.566666666666666,11.283333333333333,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
678,22.6,11.3,force,1356,11.299999999835563,17.478065192699432,17.45440197351545,0.0022695730440318584,,RETRY,rejoin,False
678,22.6,11.3,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
679,22.633333333333333,11.316666666666666,force,1358,11.316666666501987,17.49359592795372,17.456488914864806,0.001870377454906702,,RETRY,rejoin,False
679,22.633333333333333,11.316666666666666,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
680,22.666666666666668,11.333333333333334,force,1360,11.333333333168412,17.50860884785652,17.460961068545203,0.0021352649200707674,,RETRY,rejoin,False
680,22.666666666666668,11.333333333333334,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
681,22.7,11.35,force,1362,11.349999999834836,17.52311885356903,17.468576891113425,0.0023890547454357147,,RETRY,rejoin,False
681,22.7,11.35,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
682,22.733333333333334,11.366666666666667,force,1364,11.36666666650126,17.528993636369705,17.479983931025235,0.0015159761533141136,,RETRY,rejoin,False
682,22.733333333333334,11.366666666666667,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
683,22.766666666666666,11.383333333333333,force,1366,11.383333333167684,17.530740797519684,17.49572095479082,0.000773344247136265,,RETRY,rejoin,False
683,22.766666666666666,11.383333333333333,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
684,22.8,11.4,force,1368,11.399999999834108,17.532704025506973,17.516220102065418,0.001357210916467011,,RETRY,rejoin,False
684,22.8,11.4,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
685,22.833333333333332,11.416666666666666,force,1370,11.416666666500532,17.53489449620247,17.54180906967514,0.002638624282553792,,RETRY,rejoin,False
685,22.833333333333332,11.416666666666666,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
686,22.866666666666667,11.433333333333334,force,1372,11.433333333166956,17.537502199411392,17.572713324577983,0.004136576317250729,,RETRY,rejoin,False
686,22.866666666666667,11.433333333333334,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
687,22.9,11.45,force,1374,11.44999999983338,17.55109205842018,17.609058345759998,0.00489576393738389,,RETRY,rejoin,False
687,22.9,11.45,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
688,22.933333333333334,11.466666666666667,force,1376,11.466666666499805,17.565713822841644,17.65087189506668,0.005889351945370436,,RETRY,rejoin,False
688,22.933333333333334,11.466666666666667,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
689,22.966666666666665,11.483333333333333,force,1378,11.483333333166229,17.580648511648178,17.698086316969523,0.007285477127879858,,RETRY,rejoin,False
689,22.966666666666665,11.483333333333333,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
690,23.0,11.5,force,1380,11.499999999832653,17.597538977861404,17.750540867267762,0.010598212480545044,,RETRY,rejoin,False
690,23.0,11.5,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
691,23.033333333333335,11.516666666666667,force,1382,11.516666666499077,17.61470139026642,17.807984070725304,0.011713879182934761,,RETRY,rejoin,False
691,23.033333333333335,11.516666666666667,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
692,23.066666666666666,11.533333333333333,force,1384,11.533333333165501,17.633666843175888,17.87007610764285,0.010930529795587063,,RETRY,rejoin,False
692,23.066666666666666,11.533333333333333,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
693,23.1,11.55,force,1386,11.549999999831925,17.65923723578453,17.93639122936517,0.013149766251444817,,RETRY,rejoin,False
693,23.1,11.55,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
694,23.133333333333333,11.566666666666666,force,1388,11.56666666649835,17.688443511724472,18.006420202723614,0.014938096515834332,,RETRY,rejoin,False
694,23.133333333333333,11.566666666666666,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
695,23.166666666666668,11.583333333333334,force,1390,11.583333333164774,17.715518921613693,18.079572783413788,0.016334915533661842,,RETRY,rejoin,False
695,23.166666666666668,11.583333333333334,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
696,23.2,11.6,force,1392,11.599999999831198,17.75011196732521,18.15518021830836,0.017084641382098198,,RETRY,rejoin,False
696,23.2,11.6,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
697,23.233333333333334,11.616666666666667,force,1394,11.616666666497622,17.792073637247086,18.232497776705166,0.017713358625769615,,RETRY,rejoin,False
697,23.233333333333334,11.616666666666667,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
698,23.266666666666666,11.633333333333333,force,1396,11.633333333164046,17.836061865091324,18.31070731051039,0.017846589908003807,,RETRY,rejoin,False
698,23.266666666666666,11.633333333333333,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
699,23.3,11.65,force,1398,11.64999999983047,17.892932146787643,18.388919843356994,0.017113709822297096,,RETRY,rejoin,False
699,23.3,11.65,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
700,23.333333333333332,11.666666666666666,force,1400,11.666666666496894,17.951106280088425,18.466178188658308,0.01635066047310829,,RETRY,rejoin,False
700,23.333333333333332,11.666666666666666,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
701,23.366666666666667,11.683333333333334,force,1402,11.683333333163318,18.017394095659256,18.541459596596805,0.0146492850035429,,RETRY,rejoin,False
701,23.366666666666667,11.683333333333334,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
702,23.4,11.7,force,1404,11.699999999829743,18.08626726269722,18.61367843004809,0.014956559985876083,,RETRY,rejoin,False
702,23.4,11.7,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
703,23.433333333333334,11.716666666666667,force,1406,11.716666666496167,18.151772767305374,18.681688869440023,0.012905117124319077,,RETRY,rejoin,False
703,23.433333333333334,11.716666666666667,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
704,23.466666666666665,11.733333333333333,force,1408,11.73333333316259,18.229690939188004,18.744287646547072,0.010554266162216663,,RETRY,rejoin,False
704,23.466666666666665,11.733333333333333,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
705,23.5,11.75,force,1410,11.749999999829015,18.30829083919525,18.800216807219837,0.00821386557072401,,RETRY,rejoin,False
705,23.5,11.75,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
706,23.533333333333335,11.766666666666667,force,1412,11.76666666649544,18.38611215353012,18.84816650304974,0.005904031917452812,,RETRY,rejoin,False
706,23.533333333333335,11.766666666666667,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
707,23.566666666666666,11.783333333333333,force,1414,11.783333333161863,18.475694209337234,18.887986241530733,0.0037932125851511955,,RETRY,insert,False
707,23.566666666666666,11.783333333333333,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
708,23.6,11.8,force,1416,11.799999999828287,18.564728647470474,18.926055520778824,0.005124891642481089,,RETRY,insert,False
708,23.6,11.8,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
709,23.633333333333333,11.816666666666666,force,1418,11.816666666494712,18.65147203207016,18.963521089530314,0.006956934463232756,,RETRY,insert,False
709,23.633333333333333,11.816666666666666,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
710,23.666666666666668,11.833333333333334,force,1420,11.833333333161136,18.73784288764,19.000379692576868,0.009675431065261364,,RETRY,insert,False
710,23.666666666666668,11.833333333333334,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
711,23.7,11.85,force,1422,11.84999999982756,18.82290616631508,19.03662807471015,0.012546287849545479,,RETRY,insert,False
711,23.7,11.85,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
712,23.733333333333334,11.866666666666667,force,1424,11.866666666493984,18.88045445084572,19.07226298072183,0.014316978864371777,,RETRY,insert,False
712,23.733333333333334,11.866666666666667,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
713,23.766666666666666,11.883333333333333,force,1426,11.883333333160408,18.936244398355484,19.107281155403577,0.01007058098912239,,RETRY,insert,False
713,23.766666666666666,11.883333333333333,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
714,23.8,11.9,force,1428,11.899999999826832,18.99075284600258,19.141679343547057,0.01070200465619564,,RETRY,insert,False
714,23.8,11.9,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
715,23.833333333333332,11.916666666666666,force,1430,11.916666666493256,19.04279515147209,19.175454289943932,0.008582478389143944,,RETRY,insert,False
715,23.833333333333332,11.916666666666666,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
716,23.866666666666667,11.933333333333334,force,1432,11.93333333315968,19.093898683786392,19.208602739385874,0.00873582810163498,,RETRY,insert,False
716,23.866666666666667,11.933333333333334,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
717,23.9,11.95,force,1434,11.949999999826105,19.142383337020874,19.241121436664546,0.008714322932064533,,RETRY,insert,False
717,23.9,11.95,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
718,23.933333333333334,11.966666666666667,force,1436,11.966666666492529,19.17821690440178,19.273007126571613,0.00894232839345932,,RETRY,insert,False
718,23.933333333333334,11.966666666666667,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
719,23.966666666666665,11.983333333333333,force,1438,11.983333333158953,19.216669350862503,19.304256553898746,0.00988247711211443,,RETRY,insert,False
719,23.966666666666665,11.983333333333333,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
720,24.0,12.0,force,1440,11.999999999825377,19.276951998472214,19.334866463437617,0.014501042664051056,,RETRY,insert,False
720,24.0,12.0,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
721,24.033333333333335,12.016666666666667,force,1442,12.016666666491801,19.339454919099808,19.364833599979875,0.010707211680710316,,RETRY,insert,False
721,24.033333333333335,12.016666666666667,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
722,24.066666666666666,12.033333333333333,force,1444,12.033333333158225,19.395695626735687,19.3941547083172,0.011918644420802593,,RETRY,insert,False
722,24.066666666666666,12.033333333333333,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
723,24.1,12.05,force,1446,12.04999999982465,19.450613856315613,19.42282653324126,0.012877874076366425,,RETRY,insert,False
723,24.1,12.05,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
724,24.133333333333333,12.066666666666666,force,1448,12.066666666491074,19.502190500497818,19.45084581954372,0.013493827544152737,,RETRY,insert,False
724,24.133333333333333,12.066666666666666,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
725,24.166666666666668,12.083333333333334,force,1450,12.083333333157498,19.543634355068207,19.478209312016233,0.013263563625514507,,RETRY,insert,False
725,24.166666666666668,12.083333333333334,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
726,24.2,12.1,force,1452,12.099999999823922,19.584020227193832,19.504913755450488,0.01308230496942997,,RETRY,insert,False
726,24.2,12.1,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
727,24.233333333333334,12.116666666666667,force,1454,12.116666666490346,19.623694568872452,19.530955894638137,0.013002512976527214,,RETRY,insert,False
727,24.233333333333334,12.116666666666667,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
728,24.266666666666666,12.133333333333333,force,1456,12.13333333315677,19.656551629304886,19.556332474370855,0.012258446775376797,,RETRY,insert,False
728,24.266666666666666,12.133333333333333,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
729,24.3,12.15,force,1458,12.149999999823194,19.681809097528458,19.58104023944029,0.010963407345116138,,RETRY,insert,False
729,24.3,12.15,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
730,24.333333333333332,12.166666666666666,force,1460,12.166666666489618,19.705338031053543,19.605075934638137,0.009762950241565704,,RETRY,insert,False
730,24.333333333333332,12.166666666666666,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
731,24.366666666666667,12.183333333333334,force,1462,12.183333333156042,19.705524295568466,19.628436304756043,0.006757456809282303,,RETRY,insert,False
731,24.366666666666667,12.183333333333334,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
732,24.4,12.2,force,1464,12.199999999822467,19.715876877307892,19.651118094585684,0.010382632724940777,,RETRY,insert,False
732,24.4,12.2,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
733,24.433333333333334,12.216666666666667,force,1466,12.21666666648889,19.733531028032303,19.67311804891872,0.009143496863543987,,RETRY,insert,False
733,24.433333333333334,12.216666666666667,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
734,24.466666666666665,12.233333333333333,force,1468,12.233333333155315,19.746584445238113,19.69443291254682,0.0036486887838691473,,RETRY,insert,False
734,24.466666666666665,12.233333333333333,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
735,24.5,12.25,force,1470,12.249999999821739,19.760524481534958,19.71505943026165,0.0032049911096692085,,RETRY,insert,False
735,24.5,12.25,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
736,24.533333333333335,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
736,24.533333333333335,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
737,24.566666666666666,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
737,24.566666666666666,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
738,24.6,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
738,24.6,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
739,24.633333333333333,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
739,24.633333333333333,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
740,24.666666666666668,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
740,24.666666666666668,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
741,24.7,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
741,24.7,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
742,24.733333333333334,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
742,24.733333333333334,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
743,24.766666666666666,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
743,24.766666666666666,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
744,24.8,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
744,24.8,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
745,24.833333333333332,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
745,24.833333333333332,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
746,24.866666666666667,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
746,24.866666666666667,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
747,24.9,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
747,24.9,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
748,24.933333333333334,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
748,24.933333333333334,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
749,24.966666666666665,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
749,24.966666666666665,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
750,25.0,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
750,25.0,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
751,25.033333333333335,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
751,25.033333333333335,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
752,25.066666666666666,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
752,25.066666666666666,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
753,25.1,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
753,25.1,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
754,25.133333333333333,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
754,25.133333333333333,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
755,25.166666666666668,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
755,25.166666666666668,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
756,25.2,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
756,25.2,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
757,25.233333333333334,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
757,25.233333333333334,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
758,25.266666666666666,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
758,25.266666666666666,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
759,25.3,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
759,25.3,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
760,25.333333333333332,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
760,25.333333333333332,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
761,25.366666666666667,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
761,25.366666666666667,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
762,25.4,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
762,25.4,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
763,25.433333333333334,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
763,25.433333333333334,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
764,25.466666666666665,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
764,25.466666666666665,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
765,25.5,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
765,25.5,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
766,25.533333333333335,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
766,25.533333333333335,12.258333333154951,productivity,1118,9.316666666531091,18.06933954358101,19.38075141059055,2.0984463691711426,0.6774298928880369,GRASP RETENTION LIMIT,insert,True
767,25.566666666666666,12.258333333154951,force,1471,12.258333333154951,19.767669588327408,19.725113542148986,0.0027934997342526913,,SUCCESS,insert,True
