trajectory_id,folder,family,sample_role,split_group_id,checkpoint_depth_mm,time_s,horizon_s,Y_R_tested,Y_stall,stall_label_reason,time_to_first_stall_s
slot064_try00,slot064_try00,y_offset,characterization,slot064,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot064_try00,slot064_try00,y_offset,characterization,slot064,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot064_try00,slot064_try00,y_offset,characterization,slot064,20.0,9.808333333190603,1.0,1,,right_censored,
slot064_try00,slot064_try00,y_offset,characterization,slot064,20.0,9.808333333190603,2.0,1,,right_censored,
slot065_try00,slot065_try00,diagonal_offset,characterization,slot065,5.0,6.1166666665776575,1.0,1,0,full_horizon_without_stall,
slot065_try00,slot065_try00,diagonal_offset,characterization,slot065,5.0,6.1166666665776575,2.0,1,0,full_horizon_without_stall,
slot065_try00,slot065_try00,diagonal_offset,characterization,slot065,10.0,7.041666666564197,1.0,1,0,full_horizon_without_stall,
slot065_try00,slot065_try00,diagonal_offset,characterization,slot065,10.0,7.041666666564197,2.0,1,0,full_horizon_without_stall,
slot065_try00,slot065_try00,diagonal_offset,characterization,slot065,15.0,8.074999999882493,1.0,1,0,full_horizon_without_stall,
slot065_try00,slot065_try00,diagonal_offset,characterization,slot065,15.0,8.074999999882493,2.0,1,,right_censored,
slot065_try00,slot065_try00,diagonal_offset,characterization,slot065,20.0,10.68333333317787,1.0,1,,not_inserting,
slot065_try00,slot065_try00,diagonal_offset,characterization,slot065,20.0,10.68333333317787,2.0,1,,not_inserting,
slot066_try00,slot066_try00,tilt_only,characterization,slot066,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot066_try00,slot066_try00,tilt_only,characterization,slot066,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot066_try00,slot066_try00,tilt_only,characterization,slot066,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot066_try00,slot066_try00,tilt_only,characterization,slot066,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot066_try00,slot066_try00,tilt_only,characterization,slot066,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot066_try00,slot066_try00,tilt_only,characterization,slot066,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot066_try00,slot066_try00,tilt_only,characterization,slot066,20.0,9.808333333190603,1.0,1,,right_censored,
slot066_try00,slot066_try00,tilt_only,characterization,slot066,20.0,9.808333333190603,2.0,1,,right_censored,
slot067_try00,slot067_try00,offset_tilt,characterization,slot067,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot067_try00,slot067_try00,offset_tilt,characterization,slot067,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot067_try00,slot067_try00,offset_tilt,characterization,slot067,10.0,7.049999999897409,1.0,1,0,full_horizon_without_stall,
slot067_try00,slot067_try00,offset_tilt,characterization,slot067,10.0,7.049999999897409,2.0,1,0,full_horizon_without_stall,
slot067_try00,slot067_try00,offset_tilt,characterization,slot067,15.0,8.05833333321607,1.0,1,0,full_horizon_without_stall,
slot067_try00,slot067_try00,offset_tilt,characterization,slot067,15.0,8.05833333321607,2.0,1,,right_censored,
slot067_try00,slot067_try00,offset_tilt,characterization,slot067,20.0,10.716666666510719,1.0,1,,not_inserting,
slot067_try00,slot067_try00,offset_tilt,characterization,slot067,20.0,10.716666666510719,2.0,1,,not_inserting,
slot068_try00,slot068_try00,x_offset,characterization,slot068,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot068_try00,slot068_try00,x_offset,characterization,slot068,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot068_try00,slot068_try00,x_offset,characterization,slot068,10.0,7.016666666564561,1.0,1,0,full_horizon_without_stall,
slot068_try00,slot068_try00,x_offset,characterization,slot068,10.0,7.016666666564561,2.0,1,0,full_horizon_without_stall,
slot068_try00,slot068_try00,x_offset,characterization,slot068,15.0,8.041666666549645,1.0,1,0,full_horizon_without_stall,
slot068_try00,slot068_try00,x_offset,characterization,slot068,15.0,8.041666666549645,2.0,1,,right_censored,
slot068_try00,slot068_try00,x_offset,characterization,slot068,20.0,10.15833333318551,1.0,1,,not_inserting,
slot068_try00,slot068_try00,x_offset,characterization,slot068,20.0,10.15833333318551,2.0,1,,not_inserting,
slot069_try00,slot069_try00,y_offset,characterization,slot069,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot069_try00,slot069_try00,y_offset,characterization,slot069,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot069_try00,slot069_try00,y_offset,characterization,slot069,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot069_try00,slot069_try00,y_offset,characterization,slot069,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot069_try00,slot069_try00,y_offset,characterization,slot069,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot069_try00,slot069_try00,y_offset,characterization,slot069,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot069_try00,slot069_try00,y_offset,characterization,slot069,20.0,9.808333333190603,1.0,1,,right_censored,
slot069_try00,slot069_try00,y_offset,characterization,slot069,20.0,9.808333333190603,2.0,1,,right_censored,
slot070_try00,slot070_try00,diagonal_offset,characterization,slot070,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot070_try00,slot070_try00,diagonal_offset,characterization,slot070,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot070_try00,slot070_try00,diagonal_offset,characterization,slot070,10.0,6.9833333332317125,1.0,1,0,full_horizon_without_stall,
slot070_try00,slot070_try00,diagonal_offset,characterization,slot070,10.0,6.9833333332317125,2.0,1,0,full_horizon_without_stall,
slot070_try00,slot070_try00,diagonal_offset,characterization,slot070,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot070_try00,slot070_try00,diagonal_offset,characterization,slot070,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot070_try00,slot070_try00,diagonal_offset,characterization,slot070,20.0,9.816666666523815,1.0,1,,right_censored,
slot070_try00,slot070_try00,diagonal_offset,characterization,slot070,20.0,9.816666666523815,2.0,1,,right_censored,
slot071_try00,slot071_try00,tilt_only,characterization,slot071,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot071_try00,slot071_try00,tilt_only,characterization,slot071,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot071_try00,slot071_try00,tilt_only,characterization,slot071,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot071_try00,slot071_try00,tilt_only,characterization,slot071,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot071_try00,slot071_try00,tilt_only,characterization,slot071,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot071_try00,slot071_try00,tilt_only,characterization,slot071,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot071_try00,slot071_try00,tilt_only,characterization,slot071,20.0,10.39999999984866,1.0,1,,not_inserting,
slot071_try00,slot071_try00,tilt_only,characterization,slot071,20.0,10.39999999984866,2.0,1,,not_inserting,
slot072_try00,slot072_try00,offset_tilt,characterization,slot072,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot072_try00,slot072_try00,offset_tilt,characterization,slot072,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot072_try00,slot072_try00,offset_tilt,characterization,slot072,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot072_try00,slot072_try00,offset_tilt,characterization,slot072,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot072_try00,slot072_try00,offset_tilt,characterization,slot072,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot072_try00,slot072_try00,offset_tilt,characterization,slot072,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot072_try00,slot072_try00,offset_tilt,characterization,slot072,20.0,9.808333333190603,1.0,1,,right_censored,
slot072_try00,slot072_try00,offset_tilt,characterization,slot072,20.0,9.808333333190603,2.0,1,,right_censored,
slot073_try00,slot073_try00,x_offset,characterization,slot073,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot073_try00,slot073_try00,x_offset,characterization,slot073,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot073_try00,slot073_try00,x_offset,characterization,slot073,10.0,6.9833333332317125,1.0,1,0,full_horizon_without_stall,
slot073_try00,slot073_try00,x_offset,characterization,slot073,10.0,6.9833333332317125,2.0,1,0,full_horizon_without_stall,
slot073_try00,slot073_try00,x_offset,characterization,slot073,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot073_try00,slot073_try00,x_offset,characterization,slot073,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot073_try00,slot073_try00,x_offset,characterization,slot073,20.0,9.808333333190603,1.0,1,,right_censored,
slot073_try00,slot073_try00,x_offset,characterization,slot073,20.0,9.808333333190603,2.0,1,,right_censored,
slot074_try00,slot074_try00,y_offset,characterization,slot074,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot074_try00,slot074_try00,y_offset,characterization,slot074,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot074_try00,slot074_try00,y_offset,characterization,slot074,10.0,6.9833333332317125,1.0,1,0,full_horizon_without_stall,
slot074_try00,slot074_try00,y_offset,characterization,slot074,10.0,6.9833333332317125,2.0,1,0,full_horizon_without_stall,
slot074_try00,slot074_try00,y_offset,characterization,slot074,15.0,7.999999999883585,1.0,1,0,full_horizon_without_stall,
slot074_try00,slot074_try00,y_offset,characterization,slot074,15.0,7.999999999883585,2.0,1,0,full_horizon_without_stall,
slot074_try00,slot074_try00,y_offset,characterization,slot074,20.0,9.83333333319024,1.0,1,,right_censored,
slot074_try00,slot074_try00,y_offset,characterization,slot074,20.0,9.83333333319024,2.0,1,,right_censored,
slot075_try00,slot075_try00,diagonal_offset,characterization,slot075,5.0,6.083333333244809,1.0,1,0,full_horizon_without_stall,
slot075_try00,slot075_try00,diagonal_offset,characterization,slot075,5.0,6.083333333244809,2.0,1,0,full_horizon_without_stall,
slot075_try00,slot075_try00,diagonal_offset,characterization,slot075,10.0,7.016666666564561,1.0,1,0,full_horizon_without_stall,
slot075_try00,slot075_try00,diagonal_offset,characterization,slot075,10.0,7.016666666564561,2.0,1,0,full_horizon_without_stall,
slot075_try00,slot075_try00,diagonal_offset,characterization,slot075,15.0,8.049999999882857,1.0,1,0,full_horizon_without_stall,
slot075_try00,slot075_try00,diagonal_offset,characterization,slot075,15.0,8.049999999882857,2.0,1,,right_censored,
slot076_try00,slot076_try00,tilt_only,characterization,slot076,5.0,6.083333333244809,1.0,1,0,full_horizon_without_stall,3.683333333279734
slot076_try00,slot076_try00,tilt_only,characterization,slot076,5.0,6.083333333244809,2.0,1,0,full_horizon_without_stall,3.683333333279734
slot076_try00,slot076_try00,tilt_only,characterization,slot076,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,2.7916666666260426
slot076_try00,slot076_try00,tilt_only,characterization,slot076,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,2.7916666666260426
slot076_try00,slot076_try00,tilt_only,characterization,slot076,15.0,8.083333333215705,1.0,1,0,full_horizon_without_stall,1.6833333333088376
slot076_try00,slot076_try00,tilt_only,characterization,slot076,15.0,8.083333333215705,2.0,1,1,observed_future_stall,1.6833333333088376
slot077_try00,slot077_try00,offset_tilt,characterization,slot077,5.0,6.091666666578021,1.0,1,0,full_horizon_without_stall,
slot077_try00,slot077_try00,offset_tilt,characterization,slot077,5.0,6.091666666578021,2.0,1,0,full_horizon_without_stall,
slot077_try00,slot077_try00,offset_tilt,characterization,slot077,10.0,7.058333333230621,1.0,1,0,full_horizon_without_stall,
slot077_try00,slot077_try00,offset_tilt,characterization,slot077,10.0,7.058333333230621,2.0,1,0,full_horizon_without_stall,
slot077_try00,slot077_try00,offset_tilt,characterization,slot077,15.0,8.149999999881402,1.0,1,0,full_horizon_without_stall,
slot077_try00,slot077_try00,offset_tilt,characterization,slot077,15.0,8.149999999881402,2.0,1,,right_censored,
slot078_try00,slot078_try00,x_offset,characterization,slot078,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot078_try00,slot078_try00,x_offset,characterization,slot078,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot078_try00,slot078_try00,x_offset,characterization,slot078,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot078_try00,slot078_try00,x_offset,characterization,slot078,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot078_try00,slot078_try00,x_offset,characterization,slot078,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot078_try00,slot078_try00,x_offset,characterization,slot078,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot078_try00,slot078_try00,x_offset,characterization,slot078,20.0,9.808333333190603,1.0,1,,right_censored,
slot078_try00,slot078_try00,x_offset,characterization,slot078,20.0,9.808333333190603,2.0,1,,right_censored,
slot079_try00,slot079_try00,y_offset,characterization,slot079,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot079_try00,slot079_try00,y_offset,characterization,slot079,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot079_try00,slot079_try00,y_offset,characterization,slot079,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot079_try00,slot079_try00,y_offset,characterization,slot079,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot079_try00,slot079_try00,y_offset,characterization,slot079,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot079_try00,slot079_try00,y_offset,characterization,slot079,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot079_try00,slot079_try00,y_offset,characterization,slot079,20.0,9.808333333190603,1.0,1,,right_censored,
slot079_try00,slot079_try00,y_offset,characterization,slot079,20.0,9.808333333190603,2.0,1,,right_censored,
slot080_try00,slot080_try00,diagonal_offset,characterization,slot080,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot080_try00,slot080_try00,diagonal_offset,characterization,slot080,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot080_try00,slot080_try00,diagonal_offset,characterization,slot080,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot080_try00,slot080_try00,diagonal_offset,characterization,slot080,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot080_try00,slot080_try00,diagonal_offset,characterization,slot080,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot080_try00,slot080_try00,diagonal_offset,characterization,slot080,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot080_try00,slot080_try00,diagonal_offset,characterization,slot080,20.0,9.858333333189876,1.0,1,,right_censored,
slot080_try00,slot080_try00,diagonal_offset,characterization,slot080,20.0,9.858333333189876,2.0,1,,right_censored,
slot081_try00,slot081_try00,tilt_only,characterization,slot081,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot081_try00,slot081_try00,tilt_only,characterization,slot081,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot081_try00,slot081_try00,tilt_only,characterization,slot081,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot081_try00,slot081_try00,tilt_only,characterization,slot081,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot081_try00,slot081_try00,tilt_only,characterization,slot081,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot081_try00,slot081_try00,tilt_only,characterization,slot081,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot082_try00,slot082_try00,offset_tilt,characterization,slot082,5.0,6.083333333244809,1.0,,0,full_horizon_without_stall,
slot082_try00,slot082_try00,offset_tilt,characterization,slot082,5.0,6.083333333244809,2.0,,0,full_horizon_without_stall,
slot082_try00,slot082_try00,offset_tilt,characterization,slot082,10.0,7.016666666564561,1.0,1,0,full_horizon_without_stall,
slot082_try00,slot082_try00,offset_tilt,characterization,slot082,10.0,7.016666666564561,2.0,1,0,full_horizon_without_stall,
slot082_try00,slot082_try00,offset_tilt,characterization,slot082,15.0,8.066666666549281,1.0,1,0,full_horizon_without_stall,
slot082_try00,slot082_try00,offset_tilt,characterization,slot082,15.0,8.066666666549281,2.0,1,,right_censored,
slot083_try00,slot083_try00,x_offset,characterization,slot083,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot083_try00,slot083_try00,x_offset,characterization,slot083,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot083_try00,slot083_try00,x_offset,characterization,slot083,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot083_try00,slot083_try00,x_offset,characterization,slot083,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot083_try00,slot083_try00,x_offset,characterization,slot083,15.0,7.999999999883585,1.0,1,0,full_horizon_without_stall,
slot083_try00,slot083_try00,x_offset,characterization,slot083,15.0,7.999999999883585,2.0,1,0,full_horizon_without_stall,
slot083_try00,slot083_try00,x_offset,characterization,slot083,20.0,9.849999999856664,1.0,1,,right_censored,
slot083_try00,slot083_try00,x_offset,characterization,slot083,20.0,9.849999999856664,2.0,1,,right_censored,
slot084_try00,slot084_try00,y_offset,characterization,slot084,5.0,6.141666666577294,1.0,1,0,full_horizon_without_stall,
slot084_try00,slot084_try00,y_offset,characterization,slot084,5.0,6.141666666577294,2.0,1,0,full_horizon_without_stall,
slot084_try00,slot084_try00,y_offset,characterization,slot084,10.0,7.041666666564197,1.0,1,0,full_horizon_without_stall,
slot084_try00,slot084_try00,y_offset,characterization,slot084,10.0,7.041666666564197,2.0,1,0,full_horizon_without_stall,
slot084_try00,slot084_try00,y_offset,characterization,slot084,15.0,8.074999999882493,1.0,1,0,full_horizon_without_stall,
slot084_try00,slot084_try00,y_offset,characterization,slot084,15.0,8.074999999882493,2.0,1,,right_censored,
slot084_try00,slot084_try00,y_offset,characterization,slot084,20.0,10.533333333180053,1.0,1,,not_inserting,
slot084_try00,slot084_try00,y_offset,characterization,slot084,20.0,10.533333333180053,2.0,1,,not_inserting,
slot085_try00,slot085_try00,diagonal_offset,characterization,slot085,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot085_try00,slot085_try00,diagonal_offset,characterization,slot085,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot085_try00,slot085_try00,diagonal_offset,characterization,slot085,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot085_try00,slot085_try00,diagonal_offset,characterization,slot085,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot085_try00,slot085_try00,diagonal_offset,characterization,slot085,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot085_try00,slot085_try00,diagonal_offset,characterization,slot085,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot085_try00,slot085_try00,diagonal_offset,characterization,slot085,20.0,9.808333333190603,1.0,1,,right_censored,
slot085_try00,slot085_try00,diagonal_offset,characterization,slot085,20.0,9.808333333190603,2.0,1,,right_censored,
slot086_try00,slot086_try00,tilt_only,characterization,slot086,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot086_try00,slot086_try00,tilt_only,characterization,slot086,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot086_try00,slot086_try00,tilt_only,characterization,slot086,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot086_try00,slot086_try00,tilt_only,characterization,slot086,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot086_try00,slot086_try00,tilt_only,characterization,slot086,15.0,8.02499999988322,1.0,1,0,full_horizon_without_stall,
slot086_try00,slot086_try00,tilt_only,characterization,slot086,15.0,8.02499999988322,2.0,1,,right_censored,
slot087_try00,slot087_try00,offset_tilt,characterization,slot087,5.0,6.083333333244809,1.0,1,0,full_horizon_without_stall,
slot087_try00,slot087_try00,offset_tilt,characterization,slot087,5.0,6.083333333244809,2.0,1,0,full_horizon_without_stall,
slot087_try00,slot087_try00,offset_tilt,characterization,slot087,10.0,6.999999999898137,1.0,1,0,full_horizon_without_stall,
slot087_try00,slot087_try00,offset_tilt,characterization,slot087,10.0,6.999999999898137,2.0,1,0,full_horizon_without_stall,
slot087_try00,slot087_try00,offset_tilt,characterization,slot087,15.0,8.033333333216433,1.0,1,0,full_horizon_without_stall,
slot087_try00,slot087_try00,offset_tilt,characterization,slot087,15.0,8.033333333216433,2.0,1,,right_censored,
slot088_try00,slot088_try00,x_offset,characterization,slot088,5.0,6.074999999911597,1.0,,0,full_horizon_without_stall,
slot088_try00,slot088_try00,x_offset,characterization,slot088,5.0,6.074999999911597,2.0,,0,full_horizon_without_stall,
slot088_try00,slot088_try00,x_offset,characterization,slot088,10.0,6.9916666665649245,1.0,1,0,full_horizon_without_stall,
slot088_try00,slot088_try00,x_offset,characterization,slot088,10.0,6.9916666665649245,2.0,1,0,full_horizon_without_stall,
slot088_try00,slot088_try00,x_offset,characterization,slot088,15.0,8.016666666550009,1.0,1,0,full_horizon_without_stall,
slot088_try00,slot088_try00,x_offset,characterization,slot088,15.0,8.016666666550009,2.0,1,,right_censored,
slot088_try00,slot088_try00,x_offset,characterization,slot088,20.0,10.049999999853753,1.0,,,not_inserting,
slot088_try00,slot088_try00,x_offset,characterization,slot088,20.0,10.049999999853753,2.0,,,not_inserting,
slot089_try00,slot089_try00,y_offset,characterization,slot089,5.0,6.083333333244809,1.0,,0,full_horizon_without_stall,
slot089_try00,slot089_try00,y_offset,characterization,slot089,5.0,6.083333333244809,2.0,,0,full_horizon_without_stall,
slot089_try00,slot089_try00,y_offset,characterization,slot089,10.0,7.016666666564561,1.0,1,0,full_horizon_without_stall,
slot089_try00,slot089_try00,y_offset,characterization,slot089,10.0,7.016666666564561,2.0,1,0,full_horizon_without_stall,
slot089_try00,slot089_try00,y_offset,characterization,slot089,15.0,8.049999999882857,1.0,1,0,full_horizon_without_stall,
slot089_try00,slot089_try00,y_offset,characterization,slot089,15.0,8.049999999882857,2.0,1,,right_censored,
slot090_try00,slot090_try00,diagonal_offset,characterization,slot090,5.0,6.1249999999108695,1.0,1,0,full_horizon_without_stall,
slot090_try00,slot090_try00,diagonal_offset,characterization,slot090,5.0,6.1249999999108695,2.0,1,0,full_horizon_without_stall,
slot090_try00,slot090_try00,diagonal_offset,characterization,slot090,10.0,7.041666666564197,1.0,1,0,full_horizon_without_stall,
slot090_try00,slot090_try00,diagonal_offset,characterization,slot090,10.0,7.041666666564197,2.0,1,0,full_horizon_without_stall,
slot090_try00,slot090_try00,diagonal_offset,characterization,slot090,15.0,8.083333333215705,1.0,1,0,full_horizon_without_stall,
slot090_try00,slot090_try00,diagonal_offset,characterization,slot090,15.0,8.083333333215705,2.0,1,,right_censored,
slot091_try00,slot091_try00,tilt_only,characterization,slot091,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot091_try00,slot091_try00,tilt_only,characterization,slot091,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot091_try00,slot091_try00,tilt_only,characterization,slot091,10.0,6.9833333332317125,1.0,1,0,full_horizon_without_stall,
slot091_try00,slot091_try00,tilt_only,characterization,slot091,10.0,6.9833333332317125,2.0,1,0,full_horizon_without_stall,
slot091_try00,slot091_try00,tilt_only,characterization,slot091,15.0,8.049999999882857,1.0,1,0,full_horizon_without_stall,
slot091_try00,slot091_try00,tilt_only,characterization,slot091,15.0,8.049999999882857,2.0,1,,right_censored,
slot092_try00,slot092_try00,offset_tilt,characterization,slot092,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot092_try00,slot092_try00,offset_tilt,characterization,slot092,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot092_try00,slot092_try00,offset_tilt,characterization,slot092,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot092_try00,slot092_try00,offset_tilt,characterization,slot092,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot092_try00,slot092_try00,offset_tilt,characterization,slot092,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot092_try00,slot092_try00,offset_tilt,characterization,slot092,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot092_try00,slot092_try00,offset_tilt,characterization,slot092,20.0,10.183333333185146,1.0,,,not_inserting,
slot092_try00,slot092_try00,offset_tilt,characterization,slot092,20.0,10.183333333185146,2.0,,,not_inserting,
slot093_try00,slot093_try00,x_offset,characterization,slot093,5.0,6.074999999911597,1.0,,0,full_horizon_without_stall,
slot093_try00,slot093_try00,x_offset,characterization,slot093,5.0,6.074999999911597,2.0,,0,full_horizon_without_stall,
slot093_try00,slot093_try00,x_offset,characterization,slot093,10.0,6.9916666665649245,1.0,1,0,full_horizon_without_stall,
slot093_try00,slot093_try00,x_offset,characterization,slot093,10.0,6.9916666665649245,2.0,1,0,full_horizon_without_stall,
slot093_try00,slot093_try00,x_offset,characterization,slot093,15.0,8.02499999988322,1.0,1,0,full_horizon_without_stall,
slot093_try00,slot093_try00,x_offset,characterization,slot093,15.0,8.02499999988322,2.0,1,,right_censored,
slot094_try00,slot094_try00,y_offset,characterization,slot094,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot094_try00,slot094_try00,y_offset,characterization,slot094,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot094_try00,slot094_try00,y_offset,characterization,slot094,10.0,6.9833333332317125,1.0,1,0,full_horizon_without_stall,
slot094_try00,slot094_try00,y_offset,characterization,slot094,10.0,6.9833333332317125,2.0,1,0,full_horizon_without_stall,
slot094_try00,slot094_try00,y_offset,characterization,slot094,15.0,7.999999999883585,1.0,1,0,full_horizon_without_stall,
slot094_try00,slot094_try00,y_offset,characterization,slot094,15.0,7.999999999883585,2.0,1,0,full_horizon_without_stall,
slot094_try00,slot094_try00,y_offset,characterization,slot094,20.0,9.841666666523452,1.0,1,,right_censored,
slot094_try00,slot094_try00,y_offset,characterization,slot094,20.0,9.841666666523452,2.0,1,,right_censored,
slot095_try00,slot095_try00,diagonal_offset,characterization,slot095,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot095_try00,slot095_try00,diagonal_offset,characterization,slot095,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot095_try00,slot095_try00,diagonal_offset,characterization,slot095,10.0,7.016666666564561,1.0,1,0,full_horizon_without_stall,
slot095_try00,slot095_try00,diagonal_offset,characterization,slot095,10.0,7.016666666564561,2.0,1,0,full_horizon_without_stall,
slot095_try00,slot095_try00,diagonal_offset,characterization,slot095,15.0,8.049999999882857,1.0,1,0,full_horizon_without_stall,
slot095_try00,slot095_try00,diagonal_offset,characterization,slot095,15.0,8.049999999882857,2.0,1,,right_censored,
slot096_try00,slot096_try00,tilt_only,characterization,slot096,5.0,6.083333333244809,1.0,1,0,full_horizon_without_stall,3.6249999999472493
slot096_try00,slot096_try00,tilt_only,characterization,slot096,5.0,6.083333333244809,2.0,1,0,full_horizon_without_stall,3.6249999999472493
slot096_try00,slot096_try00,tilt_only,characterization,slot096,10.0,6.9916666665649245,1.0,1,0,full_horizon_without_stall,2.716666666627134
slot096_try00,slot096_try00,tilt_only,characterization,slot096,10.0,6.9916666665649245,2.0,1,0,full_horizon_without_stall,2.716666666627134
slot096_try00,slot096_try00,tilt_only,characterization,slot096,15.0,8.066666666549281,1.0,1,0,full_horizon_without_stall,1.6416666666427773
slot096_try00,slot096_try00,tilt_only,characterization,slot096,15.0,8.066666666549281,2.0,1,1,observed_future_stall,1.6416666666427773
slot097_try00,slot097_try00,offset_tilt,characterization,slot097,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,3.591666666614401
